LetterCount,Pattern,TrueLength,DisplayWord,ProcessedWord
14 Letters,"6,8",14,Thomas Lawrence,THOMASLAWRENCE
14 Letters,"6,8",14,Thomas Macauley,THOMASMACAULEY
14 Letters,"6,8",14,Thomas Plornish,THOMASPLORNISH
14 Letters,"6,8",14,Thomas Shadwell,THOMASSHADWELL
14 Letters,"6,8",14,Thomas Sheraton,THOMASSHERATON
14 Letters,"6,8",14,Thomas Sydenham,THOMASSYDENHAM
14 Letters,"6,8",14,Thomas Traddles,THOMASTRADDLES
14 Letters,"6,8",14,Thomas Turgoose,THOMASTURGOOSE
14 Letters,"6,8",14,thorny question,THORNYQUESTION
14 Letters,"6,8",14,throat lozenges,THROATLOZENGES
14 Letters,"6,8",14,throat pastille,THROATPASTILLE
14 Letters,"6,8",14,thrown together,THROWNTOGETHER
14 Letters,"6,8",14,thrust reversal,THRUSTREVERSAL
14 Letters,"6,8",14,ticket machines,TICKETMACHINES
14 Letters,"6,8",14,timber merchant,TIMBERMERCHANT
14 Letters,"6,8",14,timely reminder,TIMELYREMINDER
14 Letters,"6,8",14,tinned tomatoes,TINNEDTOMATOES
14 Letters,"6,8",14,tittle tattling,TITTLETATTLING
14 Letters,"6,8",14,Tobias Smollett,TOBIASSMOLLETT
14 Letters,"6,8",14,toilet training,TOILETTRAINING
14 Letters,"6,8",14,tomato seedling,TOMATOSEEDLING
14 Letters,"6,8",14,tongue twisters,TONGUETWISTERS
14 Letters,"6,8",14,tootsy wootsies,TOOTSYWOOTSIES
14 Letters,"6,8",14,toucan crossing,TOUCANCROSSING
14 Letters,"6,8",14,trades unionism,TRADESUNIONISM
14 Letters,"6,8",14,trades unionist,TRADESUNIONIST
14 Letters,"6,8",14,Tragic Overture,TRAGICOVERTURE
14 Letters,"6,8",14,travel brochure,TRAVELBROCHURE
14 Letters,"6,8",14,travel overland,TRAVELOVERLAND
14 Letters,"6,8",14,travel sickness,TRAVELSICKNESS
14 Letters,"6,8",14,Trevor Brooking,TREVORBROOKING
14 Letters,"6,8",14,tribal warlords,TRIBALWARLORDS
14 Letters,"6,8",14,tricky customer,TRICKYCUSTOMER
14 Letters,"6,8",14,Triple Alliance,TRIPLEALLIANCE
14 Letters,"6,8",14,triple concerto,TRIPLECONCERTO
14 Letters,"6,8",14,triple overhand,TRIPLEOVERHAND
14 Letters,"6,8",14,triple tonguing,TRIPLETONGUING
14 Letters,"6,8",14,triple witching,TRIPLEWITCHING
14 Letters,"6,8",14,tufted capuchin,TUFTEDCAPUCHIN
14 Letters,"6,8",14,tufted coquette,TUFTEDCOQUETTE
14 Letters,"6,8",14,tufted titmouse,TUFTEDTITMOUSE
14 Letters,"6,8",14,turkey buzzards,TURKEYBUZZARDS
14 Letters,"6,8",14,turkey vultures,TURKEYVULTURES
14 Letters,"6,8",14,Turner syndrome,TURNERSYNDROME
14 Letters,"6,8",14,twelve apostles,TWELVEAPOSTLES
14 Letters,"6,8",14,Twelve Articles,TWELVEARTICLES
14 Letters,"6,8",14,twelve drummers,TWELVEDRUMMERS
14 Letters,"6,8",14,twelve midnight,TWELVEMIDNIGHT
14 Letters,"6,8",14,twente landrace,TWENTELANDRACE
14 Letters,"6,8",14,Twenty Eighteen,TWENTYEIGHTEEN
14 Letters,"6,8",14,Twenty Fourteen,TWENTYFOURTEEN
14 Letters,"6,8",14,Twenty Nineteen,TWENTYNINETEEN
14 Letters,"6,8",14,Twenty Thirteen,TWENTYTHIRTEEN
14 Letters,"6,8",14,Ulster unionist,ULSTERUNIONIST
14 Letters,"6,8",14,unholy alliance,UNHOLYALLIANCE
14 Letters,"6,8",14,unruly children,UNRULYCHILDREN
14 Letters,"6,8",14,uphill struggle,UPHILLSTRUGGLE
14 Letters,"6,8",14,upward mobility,UPWARDMOBILITY
14 Letters,"6,8",14,Ursula Brangwen,URSULABRANGWEN
14 Letters,"6,8",14,vapour pressure,VAPOURPRESSURE
14 Letters,"6,8",14,Vasant Panchami,VASANTPANCHAMI
14 Letters,"6,8",14,Vaslav Nijinsky,VASLAVNIJINSKY
14 Letters,"6,8",14,vastly improved,VASTLYIMPROVED
14 Letters,"6,8",14,Velcro fastener,VELCROFASTENER
14 Letters,"6,8",14,verbal contract,VERBALCONTRACT
14 Letters,"6,8",14,verbal diarrhea,VERBALDIARRHEA
14 Letters,"6,8",14,vermin infested,VERMININFESTED
14 Letters,"6,8",14,vested interest,VESTEDINTEREST
14 Letters,"6,8",14,vexata quaestio,VEXATAQUAESTIO
14 Letters,"6,8",14,Victor Gollancz,VICTORGOLLANCZ
14 Letters,"6,8",14,Victor Vasarely,VICTORVASARELY
14 Letters,"6,8",14,Viking longboat,VIKINGLONGBOAT
14 Letters,"6,8",14,Viktor Korchnoi,VIKTORKORCHNOI
14 Letters,"6,8",14,violin concerto,VIOLINCONCERTO
14 Letters,"6,8",14,Vivian Richards,VIVIANRICHARDS
14 Letters,"6,8",14,voiced concerns,VOICEDCONCERNS
14 Letters,"6,8",14,voices concerns,VOICESCONCERNS
14 Letters,"6,8",14,voting register,VOTINGREGISTER
14 Letters,"6,8",14,votive offering,VOTIVEOFFERING
14 Letters,"6,8",14,vulgar fraction,VULGARFRACTION
14 Letters,"6,8",14,Walmer Crescent,WALMERCRESCENT
14 Letters,"6,8",14,warden assisted,WARDENASSISTED
14 Letters,"6,8",14,Warner Brothers,WARNERBROTHERS
14 Letters,"6,8",14,warped judgment,WARPEDJUDGMENT
14 Letters,"6,8",14,Warren Hastings,WARRENHASTINGS
14 Letters,"6,8",14,Warren Mitchell,WARRENMITCHELL
14 Letters,"6,8",14,Warsaw Concerto,WARSAWCONCERTO
14 Letters,"6,8",14,weekly briefing,WEEKLYBRIEFING
14 Letters,"6,8",14,weight increase,WEIGHTINCREASE
14 Letters,"6,8",14,weight training,WEIGHTTRAINING
14 Letters,"6,8",14,weight watchers,WEIGHTWATCHERS
14 Letters,"6,8",14,Weimar Republic,WEIMARREPUBLIC
14 Letters,"6,8",14,whisky decanter,WHISKYDECANTER
14 Letters,"6,8",14,whisky drinkers,WHISKYDRINKERS
14 Letters,"6,8",14,whisky drinking,WHISKYDRINKING
14 Letters,"6,8",14,Whoopi Goldberg,WHOOPIGOLDBERG
14 Letters,"6,8",14,widely recycled,WIDELYRECYCLED
14 Letters,"6,8",14,willow warblers,WILLOWWARBLERS
14 Letters,"6,8",14,window cleaners,WINDOWCLEANERS
14 Letters,"6,8",14,window cleaning,WINDOWCLEANING
14 Letters,"6,8",14,window dressing,WINDOWDRESSING
14 Letters,"6,8",14,Wilbur Scoville,WILBURSCOVILLE
14 Letters,"6,8",14,window envelope,WINDOWENVELOPE
14 Letters,"6,8",14,window fastener,WINDOWFASTENER
14 Letters,"6,8",14,window gardener,WINDOWGARDENER
14 Letters,"6,8",14,window shoppers,WINDOWSHOPPERS
14 Letters,"6,8",14,window shopping,WINDOWSHOPPING
14 Letters,"6,8",14,winged sandalls,WINGEDSANDALLS
14 Letters,"6,8",14,Winter Olympics,WINTEROLYMPICS
14 Letters,"6,8",14,Winter Seascape,WINTERSEASCAPE
14 Letters,"6,8",14,winter solstice,WINTERSOLSTICE
14 Letters,"6,8",14,winter woollies,WINTERWOOLLIES
14 Letters,"6,8",14,Woman's magazine,WOMAN'SMAGAZINE
14 Letters,"6,8",14,women's magazine,WOMEN'SMAGAZINE
14 Letters,"6,8",14,women's movement,WOMEN'SMOVEMENT
14 Letters,"6,8",14,women's skeleton,WOMEN'SSKELETON
14 Letters,"6,8",14,women's suffrage,WOMEN'SSUFFRAGE
14 Letters,"6,8",14,wonder stricken,WONDERSTRICKEN
14 Letters,"6,8",14,woolly mammoths,WOOLLYMAMMOTHS
14 Letters,"6,8",14,woolly thinking,WOOLLYTHINKING
14 Letters,"6,8",14,worked overtime,WORKEDOVERTIME
14 Letters,"6,8",14,worthy opponent,WORTHYOPPONENT
14 Letters,"6,8",14,Worzel Gummidge,WORZELGUMMIDGE
14 Letters,"6,8",14,Wright Brothers,WRIGHTBROTHERS
14 Letters,"6,8",14,Wynton Marsalis,WYNTONMARSALIS
14 Letters,"6,8",14,yellow jaundice,YELLOWJAUNDICE
14 Letters,"6,8",14,yellow mongoose,YELLOWMONGOOSE
14 Letters,"6,8",14,yellow toadflax,YELLOWTOADFLAX
14 Letters,"6,8",14,Yoweri Museveni,YOWERIMUSEVENI
14 Letters,"7,1,1,5",14,Captain W E Johns,CAPTAINWEJOHNS
14 Letters,"7,1,2,4",14,tickled a th' sere,TICKLEDATH'SERE
14 Letters,"7,1,3,3",14,perform a sex act,PERFORMASEXACT
14 Letters,"7,1,4,2",14,because I said so,BECAUSEISAIDSO
14 Letters,"7,1,6",14,charted a course,CHARTEDACOURSE
14 Letters,"7,1,6",14,Chester A Arthur,CHESTERAARTHUR
14 Letters,"7,1,6",14,claimed a refund,CLAIMEDAREFUND
14 Letters,"7,1,6",14,compose a letter,COMPOSEALETTER
14 Letters,"7,1,6",14,conduct a search,CONDUCTASEARCH
14 Letters,"7,1,6",14,deliver a sermon,DELIVERASERMON
14 Letters,"7,1,6",14,dictate a letter,DICTATEALETTER
14 Letters,"7,1,6",14,Dorothy L Sayers,DOROTHYLSAYERS
14 Letters,"7,1,6",14,earning a living,EARNINGALIVING
14 Letters,"7,1,6",14,harbour a grudge,HARBOURAGRUDGE
14 Letters,"7,1,6",14,imposed a curfew,IMPOSEDACURFEW
14 Letters,"7,1,6",14,imposes a curfew,IMPOSESACURFEW
14 Letters,"7,1,6",14,learned a lesson,LEARNEDALESSON
14 Letters,"7,1,6",14,Michael B Jordan,MICHAELBJORDAN
14 Letters,"7,1,6",14,missing a letter,MISSINGALETTER
14 Letters,"7,1,6",14,offered a refund,OFFEREDAREFUND
14 Letters,"7,1,6",14,propose a motion,PROPOSEAMOTION
14 Letters,"7,1,6",14,receive a legacy,RECEIVEALEGACY
14 Letters,"7,1,6",14,request a refund,REQUESTAREFUND
14 Letters,"7,1,6",14,Russell T Davies,RUSSELLTDAVIES
14 Letters,"7,1,6",14,scraped a living,SCRAPEDALIVING
14 Letters,"7,1,6",14,scrapes a living,SCRAPESALIVING
14 Letters,"7,1,6",14,scratch a living,SCRATCHALIVING
14 Letters,"7,1,6",14,support a family,SUPPORTAFAMILY
14 Letters,"7,1,6",14,unearth a secret,UNEARTHASECRET
14 Letters,"7,1,6",14,William H Hoover,WILLIAMHHOOVER
14 Letters,"7,1,6",14,without a chance,WITHOUTACHANCE
14 Letters,"7,1,6",14,without a paddle,WITHOUTAPADDLE
14 Letters,"7,1,6",14,without a prayer,WITHOUTAPRAYER
14 Letters,"7,2,1,4",14,brought to a halt,BROUGHTTOAHALT
14 Letters,"7,2,1,4",14,chained to a desk,CHAINEDTOADESK
14 Letters,"7,2,1,4",14,getting in a mess,GETTINGINAMESS
14 Letters,"7,2,1,4",14,operate at a loss,OPERATEATALOSS
14 Letters,"7,2,1,4",14,quarter of a mile,QUARTEROFAMILE
14 Letters,"7,2,1,4",14,reneged on a deal,RENEGEDONADEAL
14 Letters,"7,2,1,4",14,running at a loss,RUNNINGATALOSS
14 Letters,"7,2,1,4",14,running up a bill,RUNNINGUPABILL
14 Letters,"7,2,1,4",14,running up a debt,RUNNINGUPADEBT
14 Letters,"7,2,1,4",14,screech to a halt,SCREECHTOAHALT
14 Letters,"7,2,1,4",14,shudder to a halt,SHUDDERTOAHALT
14 Letters,"7,2,1,4",14,sputter to a halt,SPUTTERTOAHALT
14 Letters,"7,2,1,4",14,stepped up a gear,STEPPEDUPAGEAR
14 Letters,"7,2,1,4",14,working as a team,WORKINGASATEAM
14 Letters,"7,2,2,3",14,believe it or not,BELIEVEITORNOT
14 Letters,"7,2,2,3",14,putting on an act,PUTTINGONANACT
14 Letters,"7,2,3,2",14,Anarchy in The UK,ANARCHYINTHEUK
14 Letters,"7,2,5",14,academy of music,ACADEMYOFMUSIC
14 Letters,"7,2,5",14,affaire de coeur,AFFAIREDECOEUR
14 Letters,"7,2,5",14,affairs of state,AFFAIRSOFSTATE
14 Letters,"7,2,5",14,Andorra la Vella,ANDORRALAVELLA
14 Letters,"7,2,5",14,arbiter of taste,ARBITEROFTASTE
14 Letters,"7,2,5",14,article of faith,ARTICLEOFFAITH
14 Letters,"7,2,5",14,article of virtu,ARTICLEOFVIRTU
14 Letters,"7,2,5",14,Artists in Crime,ARTISTSINCRIME
14 Letters,"7,2,5",14,badgers to death,BADGERSTODEATH
14 Letters,"7,2,5",14,balance of power,BALANCEOFPOWER
14 Letters,"7,2,5",14,balance of trade,BALANCEOFTRADE
14 Letters,"7,2,5",14,barrage of abuse,BARRAGEOFABUSE
14 Letters,"7,2,5",14,basking in glory,BASKINGINGLORY
14 Letters,"7,2,5",14,Bedroom in Arles,BEDROOMINARLES
14 Letters,"7,2,5",14,Berwick on Tweed,BERWICKONTWEED
14 Letters,"7,2,5",14,Blondel de Nesle,BLONDELDENESLE
14 Letters,"7,2,5",14,bottles of water,BOTTLESOFWATER
14 Letters,"7,2,5",14,Britain in Bloom,BRITAININBLOOM
14 Letters,"7,2,5",14,brittle as glass,BRITTLEASGLASS
14 Letters,"7,2,5",14,brought to light,BROUGHTTOLIGHT
14 Letters,"7,2,5",14,brought up short,BROUGHTUPSHORT
14 Letters,"7,2,5",14,capital of Italy,CAPITALOFITALY
14 Letters,"7,2,5",14,capital of Spain,CAPITALOFSPAIN
14 Letters,"7,2,5",14,capital of Wales,CAPITALOFWALES
14 Letters,"7,2,5",14,castles in Spain,CASTLESINSPAIN
14 Letters,"7,2,5",14,chamber of trade,CHAMBEROFTRADE
14 Letters,"7,2,5",14,changes of heart,CHANGESOFHEART
14 Letters,"7,2,5",14,changes of state,CHANGESOFSTATE
14 Letters,"7,2,5",14,chanson de geste,CHANSONDEGESTE
14 Letters,"7,2,5",14,Chanson de Matin,CHANSONDEMATIN
14 Letters,"7,2,5",14,chevaux de frise,CHEVAUXDEFRISE
14 Letters,"7,2,5",14,clapped in irons,CLAPPEDINIRONS
14 Letters,"7,2,5",14,colonel in chief,COLONELINCHIEF
14 Letters,"7,2,5",14,condemn to death,CONDEMNTODEATH
14 Letters,"7,2,5",14,consign to Limbo,CONSIGNTOLIMBO
14 Letters,"7,2,5",14,contest of wills,CONTESTOFWILLS
14 Letters,"7,2,5",14,corrida de toros,CORRIDADETOROS
14 Letters,"7,2,5",14,covered in glory,COVEREDINGLORY
14 Letters,"7,2,5",14,covered in shame,COVEREDINSHAME
14 Letters,"7,2,5",14,degrees of frost,DEGREESOFFROST
14 Letters,"7,2,5",14,defense de fumer,DEFENSEDEFUMER
14 Letters,"7,2,5",14,Duchess of Malfi,DUCHESSOFMALFI
14 Letters,"7,2,5",14,economy of scale,ECONOMYOFSCALE
14 Letters,"7,2,5",14,economy of words,ECONOMYOFWORDS
14 Letters,"7,2,5",14,element of doubt,ELEMENTOFDOUBT
14 Letters,"7,2,5",14,element of truth,ELEMENTOFTRUTH
14 Letters,"7,2,5",14,Empress of India,EMPRESSOFINDIA
14 Letters,"7,2,5",14,Epistle to Titus,EPISTLETOTITUS
14 Letters,"7,2,5",14,express in words,EXPRESSINWORDS
14 Letters,"7,2,5",14,feuille de dreux,FEUILLEDEDREUX
14 Letters,"7,2,5",14,figures of eight,FIGURESOFEIGHT
14 Letters,"7,2,5",14,fitness to plead,FITNESSTOPLEAD
14 Letters,"7,2,5",14,flights of fancy,FLIGHTSOFFANCY
14 Letters,"7,2,5",14,flogged to death,FLOGGEDTODEATH
14 Letters,"7,2,5",14,Francis de Sales,FRANCISDESALES
14 Letters,"7,2,5",14,garland of roses,GARLANDOFROSES
14 Letters,"7,2,5",14,glimmer of light,GLIMMEROFLIGHT
14 Letters,"7,2,5",14,Goodbye Mr Chips,GOODBYEMRCHIPS
14 Letters,"7,2,5",14,Gregory of Nyssa,GREGORYOFNYSSA
14 Letters,"7,2,5",14,Hampton in Arden,HAMPTONINARDEN
14 Letters,"7,2,5",14,Heavens to betsy,HEAVENSTOBETSY
14 Letters,"7,2,5",14,knights of Malta,KNIGHTSOFMALTA
14 Letters,"7,2,5",14,lacking in faith,LACKINGINFAITH
14 Letters,"7,2,5",14,lacking in scope,LACKINGINSCOPE
14 Letters,"7,2,5",14,lacking in taste,LACKINGINTASTE
14 Letters,"7,2,5",14,Lorenzo da Ponte,LORENZODAPONTE
14 Letters,"7,2,5",14,Mahalla el Kubra,MAHALLAELKUBRA
14 Letters,"7,2,5",14,margins of error,MARGINSOFERROR
14 Letters,"7,2,5",14,meeting of minds,MEETINGOFMINDS
14 Letters,"7,2,5",14,members of staff,MEMBERSOFSTAFF
14 Letters,"7,2,5",14,mission of mercy,MISSIONOFMERCY
14 Letters,"7,2,5",14,Moreton in Marsh,MORETONINMARSH
14 Letters,"7,2,5",14,nothing on telly,NOTHINGONTELLY
14 Letters,"7,2,5",14,nothing to prove,NOTHINGTOPROVE
14 Letters,"7,2,5",14,nowhere in sight,NOWHEREINSIGHT
14 Letters,"7,2,5",14,Nullius in Verba,NULLIUSINVERBA
14 Letters,"7,2,5",14,partner in crime,PARTNERINCRIME
14 Letters,"7,2,5",14,Payment in Blood,PAYMENTINBLOOD
14 Letters,"7,2,5",14,Pillars of Islam,PILLARSOFISLAM
14 Letters,"7,2,5",14,Plaster of Paris,PLASTEROFPARIS
14 Letters,"7,2,5",14,pleased as Punch,PLEASEDASPUNCH
14 Letters,"7,2,5",14,portion of chips,PORTIONOFCHIPS
14 Letters,"7,2,5",14,Poulton le Fylde,POULTONLEFYLDE
14 Letters,"7,2,5",14,Pyramid of Khufu,PYRAMIDOFKHUFU
14 Letters,"7,2,5",14,quality of mercy,QUALITYOFMERCY
14 Letters,"7,2,5",14,quarter to eight,QUARTERTOEIGHT
14 Letters,"7,2,5",14,quarter to seven,QUARTERTOSEVEN
14 Letters,"7,2,5",14,quarter to three,QUARTERTOTHREE
14 Letters,"7,2,5",14,reduced in price,REDUCEDINPRICE
14 Letters,"7,2,5",14,reduced in scope,REDUCEDINSCOPE
14 Letters,"7,2,5",14,reduced to ashes,REDUCEDTOASHES
14 Letters,"7,2,5",14,reduced to clear,REDUCEDTOCLEAR
14 Letters,"7,2,5",14,reduced to tears,REDUCEDTOTEARS
14 Letters,"7,2,5",14,resting in peace,RESTINGINPEACE
14 Letters,"7,2,5",14,Revenge is sweet,REVENGEISSWEET
14 Letters,"7,2,5",14,rolling in money,ROLLINGINMONEY
14 Letters,"7,2,5",14,running on empty,RUNNINGONEMPTY
14 Letters,"7,2,5",14,running on fumes,RUNNINGONFUMES
14 Letters,"7,2,5",14,scrutin de liste,SCRUTINDELISTE
14 Letters,"7,2,5",14,shudder to think,SHUDDERTOTHINK
14 Letters,"7,2,5",14,Silence in court,SILENCEINCOURT
14 Letters,"7,2,5",14,sisters of mercy,SISTERSOFMERCY
14 Letters,"7,2,5",14,sitting in state,SITTINGINSTATE
14 Letters,"7,2,5",14,somehow or other,SOMEHOWOROTHER
14 Letters,"7,2,5",14,someone or other,SOMEONEOROTHER
14 Letters,"7,2,5",14,stabbed to death,STABBEDTODEATH
14 Letters,"7,2,5",14,Stadium of Light,STADIUMOFLIGHT
14 Letters,"7,2,5",14,starved to death,STARVEDTODEATH
14 Letters,"7,2,5",14,starves to death,STARVESTODEATH
14 Letters,"7,2,5",14,Sultans of Swing,SULTANSOFSWING
14 Letters,"7,2,5",14,swallow it whole,SWALLOWITWHOLE
14 Letters,"7,2,5",14,tablets of stone,TABLETSOFSTONE
14 Letters,"7,2,5",14,tickled to death,TICKLEDTODEATH
14 Letters,"7,2,5",14,torrent of abuse,TORRENTOFABUSE
14 Letters,"7,2,5",14,transit of Venus,TRANSITOFVENUS
14 Letters,"7,2,5",14,Trinity in Unity,TRINITYINUNITY
14 Letters,"7,2,5",14,Tristan da Cunha,TRISTANDACUNHA
14 Letters,"7,2,5",14,trouble in store,TROUBLEINSTORE
14 Letters,"7,2,5",14,trumped up story,TRUMPEDUPSTORY
14 Letters,"7,2,5",14,trumpet of death,TRUMPETOFDEATH
14 Letters,"7,2,5",14,walking on water,WALKINGONWATER
14 Letters,"7,2,5",14,winding up order,WINDINGUPORDER
14 Letters,"7,2,5",14,worried to death,WORRIEDTODEATH
14 Letters,"7,2,5",14,wouldn't go amiss,WOULDN'TGOAMISS
14 Letters,"7,3,1,3",14,falling off a log,FALLINGOFFALOG
14 Letters,"7,3,1,3",14,forever and a day,FOREVERANDADAY
14 Letters,"7,3,2,2",14,wriggle out of it,WRIGGLEOUTOFIT
14 Letters,"7,3,4",14,African red toad,AFRICANREDTOAD
14 Letters,"7,3,4",14,against all odds,AGAINSTALLODDS
14 Letters,"7,3,4",14,against the flow,AGAINSTTHEFLOW
14 Letters,"7,3,4",14,against the head,AGAINSTTHEHEAD
14 Letters,"7,3,4",14,against the odds,AGAINSTTHEODDS
14 Letters,"7,3,4",14,against the tide,AGAINSTTHETIDE
14 Letters,"7,3,4",14,against the wind,AGAINSTTHEWIND
14 Letters,"7,3,4",14,Anthony Van Dyck,ANTHONYVANDYCK
14 Letters,"7,3,4",14,arguing the toss,ARGUINGTHETOSS
14 Letters,"7,3,4",14,Asterix the Gaul,ASTERIXTHEGAUL
14 Letters,"7,3,4",14,bacardi and coke,BACARDIANDCOKE
14 Letters,"7,3,4",14,bangers and mash,BANGERSANDMASH
14 Letters,"7,3,4",14,banging the drum,BANGINGTHEDRUM
14 Letters,"7,3,4",14,Beatles for Sale,BEATLESFORSALE
14 Letters,"7,3,4",14,beneath the fold,BENEATHTHEFOLD
14 Letters,"7,3,4",14,between the ears,BETWEENTHEEARS
14 Letters,"7,3,4",14,broaden the mind,BROADENTHEMIND
14 Letters,"7,3,4",14,Buttons and Bows,BUTTONSANDBOWS
14 Letters,"7,3,4",14,Buttons and Zips,BUTTONSANDZIPS
14 Letters,"7,3,4",14,calling all cars,CALLINGALLCARS
14 Letters,"7,3,4",14,campari and soda,CAMPARIANDSODA
14 Letters,"7,3,4",14,capsize the boat,CAPSIZETHEBOAT
14 Letters,"7,3,4",14,cathode ray tube,CATHODERAYTUBE
14 Letters,"7,3,4",14,cherish the hope,CHERISHTHEHOPE
14 Letters,"7,3,4",14,Chinese New Year,CHINESENEWYEAR
14 Letters,"7,3,4",14,counted the cost,COUNTEDTHECOST
14 Letters,"7,3,4",14,crossed the line,CROSSEDTHELINE
14 Letters,"7,3,4",14,crossed the road,CROSSEDTHEROAD
14 Letters,"7,3,4",14,crosses the line,CROSSESTHELINE
14 Letters,"7,3,4",14,crosses the road,CROSSESTHEROAD
14 Letters,"7,3,4",14,cushion the blow,CUSHIONTHEBLOW
14 Letters,"7,3,4",14,Decline and Fall,DECLINEANDFALL
14 Letters,"7,3,4",14,digging for gold,DIGGINGFORGOLD
14 Letters,"7,3,4",14,dispels the myth,DISPELSTHEMYTH
14 Letters,"7,3,4",14,doublet and hose,DOUBLETANDHOSE
14 Letters,"7,3,4",14,dropped the ball,DROPPEDTHEBALL
14 Letters,"7,3,4",14,exactly the same,EXACTLYTHESAME
14 Letters,"7,3,4",14,Fathers and Sons,FATHERSANDSONS
14 Letters,"7,3,4",14,feeling the heat,FEELINGTHEHEAT
14 Letters,"7,3,4",14,fifteen per cent,FIFTEENPERCENT
14 Letters,"7,3,4",14,footing the bill,FOOTINGTHEBILL
14 Letters,"7,3,4",14,formula one cars,FORMULAONECARS
14 Letters,"7,3,4",14,formula one race,FORMULAONERACE
14 Letters,"7,3,4",14,Gandalf the Grey,GANDALFTHEGREY
14 Letters,"7,3,4",14,getting one down,GETTINGONEDOWN
14 Letters,"7,3,4",14,getting the push,GETTINGTHEPUSH
14 Letters,"7,3,4",14,gilding the lily,GILDINGTHELILY
14 Letters,"7,3,4",14,heading for home,HEADINGFORHOME
14 Letters,"7,3,4",14,healing the sick,HEALINGTHESICK
14 Letters,"7,3,4",14,holding the fort,HOLDINGTHEFORT
14 Letters,"7,3,4",14,holding the line,HOLDINGTHELINE
14 Letters,"7,3,4",14,hundred per cent,HUNDREDPERCENT
14 Letters,"7,3,4",14,husband and wife,HUSBANDANDWIFE
14 Letters,"7,3,4",14,Inherit The Wind,INHERITTHEWIND
14 Letters,"7,3,4",14,Josquin des Prez,JOSQUINDESPREZ
14 Letters,"7,3,4",14,knocked out cold,KNOCKEDOUTCOLD
14 Letters,"7,3,4",14,lighten the load,LIGHTENTHELOAD
14 Letters,"7,3,4",14,Looking for Eric,LOOKINGFORERIC
14 Letters,"7,3,4",14,looking for work,LOOKINGFORWORK
14 Letters,"7,3,4",14,looping the loop,LOOPINGTHELOOP
14 Letters,"7,3,4",14,lowered the tone,LOWEREDTHETONE
14 Letters,"7,3,4",14,machine gun fire,MACHINEGUNFIRE
14 Letters,"7,3,4",14,melting ice caps,MELTINGICECAPS
14 Letters,"7,3,4",14,mercury arc lamp,MERCURYARCLAMP
14 Letters,"7,3,4",14,missing the boat,MISSINGTHEBOAT
14 Letters,"7,3,4",14,Mother's Day card,MOTHER'SDAYCARD
14 Letters,"7,3,4",14,Mother's day gift,MOTHER'SDAYGIFT
14 Letters,"7,3,4",14,naughty but nice,NAUGHTYBUTNICE
14 Letters,"7,3,4",14,needles and pins,NEEDLESANDPINS
14 Letters,"7,3,4",14,nurture the hope,NURTURETHEHOPE
14 Letters,"7,3,4",14,Oedipus the King,OEDIPUSTHEKING
14 Letters,"7,3,4",14,offends the ears,OFFENDSTHEEARS
14 Letters,"7,3,4",14,offends the eyes,OFFENDSTHEEYES
14 Letters,"7,3,4",14,outpope the pope,OUTPOPETHEPOPE
14 Letters,"7,3,4",14,outside the loop,OUTSIDETHELOOP
14 Letters,"7,3,4",14,overegg the cake,OVEREGGTHECAKE
14 Letters,"7,3,4",14,panning for gold,PANNINGFORGOLD
14 Letters,"7,3,4",14,passing the buck,PASSINGTHEBUCK
14 Letters,"7,3,4",14,pecunia non olet,PECUNIANONOLET
14 Letters,"7,3,4",14,Plastic Ono Band,PLASTICONOBAND
14 Letters,"7,3,4",14,playing for time,PLAYINGFORTIME
14 Letters,"7,3,4",14,playing the game,PLAYINGTHEGAME
14 Letters,"7,3,4",14,praying for rain,PRAYINGFORRAIN
14 Letters,"7,3,4",14,pressed for time,PRESSEDFORTIME
14 Letters,"7,3,4",14,protest too much,PROTESTTOOMUCH
14 Letters,"7,3,4",14,putting the shot,PUTTINGTHESHOT
14 Letters,"7,3,4",14,quicken the pace,QUICKENTHEPACE
14 Letters,"7,3,4",14,raising the dead,RAISINGTHEDEAD
14 Letters,"7,3,4",14,reduced fat diet,REDUCEDFATDIET
14 Letters,"7,3,4",14,reduced fat milk,REDUCEDFATMILK
14 Letters,"7,3,4",14,reduced the odds,REDUCEDTHEODDS
14 Letters,"7,3,4",14,reduces the odds,REDUCESTHEODDS
14 Letters,"7,3,4",14,regains the lead,REGAINSTHELEAD
14 Letters,"7,3,4",14,remains the same,REMAINSTHESAME
14 Letters,"7,3,4",14,reverse the tide,REVERSETHETIDE
14 Letters,"7,3,4",14,Richard and Judy,RICHARDANDJUDY
14 Letters,"7,3,4",14,rocking the boat,ROCKINGTHEBOAT
14 Letters,"7,3,4",14,Rodgers and Hart,RODGERSANDHART
14 Letters,"7,3,4",14,running the show,RUNNINGTHESHOW
14 Letters,"7,3,4",14,sausage and mash,SAUSAGEANDMASH
14 Letters,"7,3,4",14,scarred for life,SCARREDFORLIFE
14 Letters,"7,3,4",14,scuttle the ship,SCUTTLETHESHIP
14 Letters,"7,3,4",14,Secrets and Lies,SECRETSANDLIES
14 Letters,"7,3,4",14,seventy per cent,SEVENTYPERCENT
14 Letters,"7,3,4",14,Shaddap you Face,SHADDAPYOUFACE
14 Letters,"7,3,4",14,shipped the oars,SHIPPEDTHEOARS
14 Letters,"7,3,4",14,shorten the odds,SHORTENTHEODDS
