13 Letters,"4,5,4",wolf rayet star,year after year,,,,,,,
13 Letters,"4,6,3",Anya Taylor Joy,ashy mining bee,bare legged owl,bolt action gun,cave nectar bat,dead letter box,deep square leg,disk winged bat,duck billed eel
13 Letters,"4,6,3",eats humble pie,even things out,felt tipped pen,flat headed cat,four poster bed,free tailed bat,full bottom wig,hard boiled egg,have regard for
13 Letters,"4,6,3",know inside out,long haired rat,long horned bee,long legged bat,long tailed tit,make things hum,moss carder bee,open topped bus,over twenty one
13 Letters,"4,6,3",palm kernel oil,Post Office box,post office van,push button war,self taught man,show talent for,soft boiled egg,sort things out,turn inside out
13 Letters,"4,6,3",well turned out,well worked out,work things out,,,,,,
13 Letters,"4,7,2",beat someone up,can't dispute it,can't stomach it,chat someone up,come barging in,dead against it,deal someone in,does justice to,doll oneself up
13 Letters,"4,7,2",don't mention it,ears pricked up,fill someone in,gear oneself up,give oneself up,give shelter to,good talking to,hand oneself in,have another go
13 Letters,"4,7,2",have designs on,have nothing on,have someone on,just passing by,keep abreast of,King Charles II,King Richard II,King William IV,keep banging on
13 Letters,"4,7,2",kept banging on,kiss goodbye to,lock oneself in,look askance at,look daggers at,look forward to,make nothing of,Noah Webster Jr,pick oneself up
13 Letters,"4,7,2",puff oneself up,rein someone in,size someone up,spur someone on,stop banging on,stop butting in,stop dissing me,stop droning on,stop harping on
13 Letters,"4,7,2",stop teasing me,take account of,take delight in,tart oneself up,that settles it,time marches on,took account of,well brought up,well covered up
13 Letters,"4,7,2",well pitched up,well stocked up,well thought of,well trodden in,well wrapped up,will someone on,with nothing on,with respect to,work oneself up
13 Letters,"4,7,2",your number's up,,,,,,,,
13 Letters,"4,8,1",Pope Innocent V,,,,,,,,
13 Letters,"4,9",Adam Dalgliesh,Adam Gradgrind,Afro Americans,Afro Caribbean,Alan Ayckbourn,Alan Bleasdale,Alan Greenspan,Alan Partridge,Alun Armstrong
13 Letters,"4,9",anal retentive,Anne Catherick,Anne McCaffrey,anti apartheid,anti authority,anti avoidance,anti bacterial,anti bourgeois,anti Christian
13 Letters,"4,9",anti clockwise,anti communist,anti modernist,anti neutrinos,anti personnel,aria cantabile,arms smugglers,arms smuggling,army exercises
13 Letters,"4,9",army reservist,ashy cisticola,auto eroticism,baby snatchers,back calculate,back catalogue,back formation,,
13 Letters,"4,9",back pedalling,back scratcher,ball lightning,ball tampering,bank statement,base toadstool,bass baritones,bass guitarist,bass violinist
13 Letters,"4,9",beef casserole,Belo Horizonte,best forgotten,beta particles,beta radiation,bird droppings,bird sanctuary,blue damselfly,blue stockings
13 Letters,"4,9",Blue Valentine,body snatchers,body snatching,bold statement,bone crunching,bone structure,bone turquoise,book collector,book knowledge
13 Letters,"4,9",book publisher,book scorpions,boon companion,boot stretcher,born yesterday,brut champagne,Burt Bacharach,Burt Lancaster,bush telegraph
13 Letters,"4,9",Buzz Lightyear,camp followers,camp sheathing,Cape Canaveral,care attendant,case dismissed,case histories,case sensitive,cash dispenser
13 Letters,"4,9",cash injection,cash registers,Cate Blanchett,cave paintings,cine projector,clay modelling,Club Tropicana,coin collector,cold bloodedly
13 Letters,"4,9",cold shoulders,,,,,,,,
13 Letters,"4,9",Coma Berenices,come alongside,cool Britannia,cool customers,copy protected,corn chamomile,corn marigolds,cost effective,cost efficient
13 Letters,"4,9",cost estimator,crux medicorum,cult followers,cult following,damp underfoot,dark chocolate,dark continent,data processor,data warehouse
13 Letters,"4,9",Dave Chappelle,dead batteries,dead certainty,dead reckoning,debt collector,debt deflation,deck passenger,deep breathing,deep midwicket
13 Letters,"4,9",Dick Dastardly,Dick Swiveller,died intestate,dire necessity,dog's breakfast,Doll Tearsheet,don't interfere,doom merchants,door furniture
13 Letters,"4,9",down escalator,down periscope,draw parallels,Drew Barrymore,drug addiction,drug resistant,drug smugglers,drug smuggling,drum majorette
13 Letters,"4,9",dual residency,Duke Ellington,dumb insolence,duty solicitor,earn remission,East Grinstead,east northeast,east southeast,easy goingness
13 Letters,"4,9",easy listening,Ella Enchanted,Emma Woodhouse,epea pteroenta,Eric Linklater,Eric Morecambe,Eric Ravilious,ever expanding,exam timetable
13 Letters,"4,9",exit interview,face coverings,fair condition,fall overboard,fare increases,farm labourers,farm machinery,fast finishing,fast forwarded
13 Letters,"4,9",feel aggrieved,feel confident,feel contented,feel disgusted,feel energetic,feel exhausted,feel knackered,feel miserable,feel revulsion
13 Letters,"4,9",feel shattered,feel surprised,fell overboard,felt aggrieved,felt confident,,,,
13 Letters,"4,9",felt disgusted,felt exhausted,felt miserable,felt revulsion,felt surprised,fete champetre,feux d'artifice,film directors,film producers
13 Letters,"4,9",film projector,find sanctuary,fine Champagne,fine condition,fine toothcomb,fire breathing,fire insurance,fire resistant,fire retardant
13 Letters,"4,9",fire torpedoes,fire worshiper,firm favourite,five positions,five shillings,folk etymology,folk festivals,folk guitarist,folk musicians
13 Letters,"4,9",fond farewells,food additives,food colouring,food container,food dispenser,food gathering,food packaging,food poisoning,food processor
13 Letters,"4,9",food rationing,,,,,,,,
13 Letters,"4,9",food scientist,food shortages,foot traveller,Fors Clavigera,Fred MacMurray,Fred Zinnemann,free admission,free estimates,free marketeer
13 Letters,"4,9",free publicity,free valuation,free vibration,fuel additives,fuel efficient,fuel indicator,fuel injection,full fashioned,full flavoured
13 Letters,"4,9",full treatment,game simulator,Geri Halliwell,goes ballistic,goes overboard,gold cufflinks,gold medallist,gone ballistic,gone overboard
13 Letters,"4,9",good afternoon,good behaviour,good character,good condition,good grounding,good influence,good judgement,good listeners,good naturedly
13 Letters,"4,9",good neighbour,good publicity,good reception,good relations,good samaritan,grab attention,grey currawong,grey francolin,grey knifefish
13 Letters,"4,9",grey partridge,grey squirrels,grey thornbill,grid reference,hair colouring,,,,
13 Letters,"4,9",hair extension,hair follicles,hair splitters,hair splitting,half centurian,half civilised,half completed,half conscious,half convinced
13 Letters,"4,9",half evergreen,half forgotten,half heartedly,half marathons,half seriously,half sovereign,half submerged,half suspected,half timbering
13 Letters,"4,9",half undressed,hand delivered,hand pollinate,hand sanitiser,hand stitching,hard commodity,hard porcelain,Harz Mountains,have hysterics
13 Letters,"4,9",head restraint,head splitting,heat exchanger,heat lightning,heat regulator,heat reservoir,heat resistant,heat resisting,heat sensitive
13 Letters,"4,9",heat signature,heat treatment,herd mentality,hero worshiper,high achievers,high birthrate,high ceilinged,High Chapparal,High Churchman
13 Letters,"4,9",High Constable,high explosive,high frequency,high inflation,high priestess,high standards,high viscosity,hive mentality,HMHS Britannic
13 Letters,"4,9",holy communion,Holy Innocents,holy matrimony,holy sacrament,Holy Sepulchre,home advantage,home economics,home economist,home insurance
13 Letters,"4,9",home ownership,home schooling,Home secretary,home territory,hood ornaments,Hugh Despenser,Hugh Gaitskill,hunt followers,hunt saboteurs
13 Letters,"4,9",hunt supporter,idle curiosity,iris diaphragm,Ivan Goncharov,Jack Merridale,Jack Nicholson,,,
13 Letters,"4,9",Jack Palancing,Jack Rosenthal,Jack Vettriano,Jack Whitehall,Jair Bolsonaro,Jane Krakowski,Jane Lapotaire,jazz musicians,Jean Alexander
13 Letters,"4,9",Jean Shrimpton,Jill Gascoigne,Jill Halfpenny,Joan Plowright,Job's comforter,Jody Scheckter,Joey Tribbiani,John Barrowman,John Barrymore
13 Letters,"4,9",John Carpenter,John Carradine,John Constable,John Dankworth,John Dunstable,John Flamsteed,John Inverdale,John Malkovich,John Masefield
13 Letters,"4,9",John McDonnell,John Steinbeck,John Yossarian,jump overboard,June Whitfield,Jura Mountains,just criticism,,
13 Letters,"4,9",Kate Greenaway,Kate Middleton,Kate Silverton,kind heartedly,King Athelstan,King Wenceslas,knee tremblers,lack character,lack direction
13 Letters,"4,9",lack potential,lack restraint,Lady Bountiful,Lady Bracknell,Lady Sneerwell,Lake Athabasca,Lake Constance,Lake Maracaibo,Lake Nipissing
13 Letters,"4,9",Lake Trasimere,lamb casserole,Lark Ascending,Last Christmas,last Wednesday,late afternoon,late seventies,late departure,late developer
13 Letters,"4,9",lawn sprinkler,,,,,,,,
13 Letters,"4,9",lead character,lead guitarist,lead poisoning,left alignment,less appealing,less beautiful,less civilised,less cluttered,less compliant
13 Letters,"4,9",less deserving,less desirable,less dignified,less effective,less expensive,less important,less impulsive,less obnoxious,less offensive
13 Letters,"4,9",less palatable,less revealing,less rewarding,less sensitive,less talkative,less uncertain,levy distraint,Liam Gallagher,
13 Letters,"4,9",life affirming,life assurance,life enhancing,life insurance,life preserver,life restoring,life scientist,life sentences,like clockwork
13 Letters,"4,9",like lightning,limb darkening,limp handshake,line engraving,loan servicing,long forgotten,long sightedly,long suffering,look beautiful
13 Letters,"4,9",look confident,look delighted,look exhausted,look knackered,look miserable,look shattered,look surprised,Lord Grenville,Lord Greystoke
13 Letters,"4,9",Lord Kitchener,Lord Lichfield,Lord Protector,Lord Sainsbury,Lord Salisbury,Lord Tonypandy,loss adjusters,loud explosion,love triangles
13 Letters,"4,9",Lucy Cavendish,Luke Skywalker,Luke Treadaway,made overtures,made redundant,make decisions,make economies,make enquiries,make innuendos
13 Letters,"4,9",make inquiries,make obeisance,make overtures,,,,,,
13 Letters,"4,9",make provision,make redundant,male dominated,male fantasies,male menopause,male strippers,male vocalists,many sidedness,Mark Cavendish
13 Letters,"4,9",Mark Lawrenson,Mary Magdalene,mass marketing,mass migration,mean deviation,mild flavoured,milk chocolate,mind expanding,mind numbingly
13 Letters,"4,9",mini submarine,mint condition,mint flavoured,mint imperials,moon blindness,more appealing,more beautiful,more civilised,more compliant
13 Letters,"4,9",more deserving,more desirable,more dignified,more effective,more expensive,more fattening,more important,more impulsive,more intricate
13 Letters,"4,9",more leisurely,more malleable,more observant,more offensive,more palatable,more revealing,more rewarding,more selective,more sensitive
13 Letters,"4,9",more spiritual,more talkative,more temperate,more unpopular,most agreeable,most appealing,most beautiful,most certainly,most confusing
13 Letters,"4,9",most desirable,most effective,most enjoyable,most expensive,most important,most ingenious,most observant,most palatable,most revealing
13 Letters,"4,9",most sensitive,most sincerely,most unwelcome,most upsetting,move mountains,much discussed,much travelled,muck spreading,nail clippings
13 Letters,"4,9",Nana Mouskouri,Neil Armstrong,news broadcast,news bulletins,news headlines,next Wednesday,Nile crocodile,Noel Gallagher,nosy neighbour
13 Letters,"4,9",Olga Tocarczuk,Olly Alexander,open marriages,oral hygienist,Otto Jespersen,Otto Klemperer,Otto Preminger,over abundance,over committed
13 Letters,"4,9",over confident,over emotional,Owen Glendower,paid attention,paid dividends,paid informant,pain relieving,pain threshold,pale imitation
13 Letters,"4,9",Pan's Labyrinth,part exchanged,part exchanges,part ownership,pass judgement,past imperfect,Paul Eddington,Paul Gascoigne,Paul Hollywood
13 Letters,"4,9",Paul McCartney,Paul Schofield,Paul Verhoeven,pawn sacrifice,pays dividends,peak condition,pest resistant,Pete Townshend,Phil Mickelson
13 Letters,"4,9",pick pocketing,pied cockatiel,pied currawong,pine furniture,pink champagne,pink elephants,Pink Flamingos,pink supermoon,plea agreement
13 Letters,"4,9",plot summaries,pool resources,poor condition,poor imitation,poor judgement,poor reception,poor relations,Pope Alexander,pork crackling
13 Letters,"4,9",pork meatballs,,,,,,,,
13 Letters,"4,9",Port Elizabeth,post Christian,post modernism,post modernist,post operative,post traumatic,puss gentleman,race relations,rail passenger
13 Letters,"4,9",rank outsiders,Rene Descartes,rent collector,Rick Dickinson,ride roughshod,road accidents,road scalpings,road surfacing,rock festivals
13 Letters,"4,9",rock formation,rock gardening,rock partridge,rock ptarmigan,roof gardeners,roof gardening,rook sacrifice,root treatment,root vegetable
13 Letters,"4,9",Rosa Luxemburg,ruby seadragon,rude awakening,Rule Britannia,rust resistant,rust resisting,sado masochism,sado masochist,sale catalogue
13 Letters,"4,9",salt resistant,sand blindness,sand knifefish,sand stargazer,sans culottish,sans culottism,seed catalogue,seek attention,seek salvation
13 Letetrs,"4,9",self abasement,self addressed,self adjusting,,,,,,
13 Letters,"4,9",self affirming,self appointed,self asserting,self assertion,self assertive,self assurance,self assuredly,self awareness,self centredly
13 Letters,"4,9",self certified,self conceited,self confessed,self confident,self conscious,self contained,self contented,self criticism,self deceiving
13 Letters,"4,9",self deception,self deceptive,self defeating,self defensive,self dependent,self diagnosis,self discovery,self evidently,self executing
13 Letters,"4,9",self expressed,self financing,self forgetful,self forgiving,self fulfilled,self generated,self governing,self hypnotism,self important
13 Letters,"4,9",self indulgent,self indulging,self inflicted,self injection,self isolating,self isolation,self knowledge,self levelling,self motivated
13 Letters,"4,9",self obsession,self operating,,,,,,,
13 Letters,"4,9",self pityingly,self pollinate,self portraits,self possessed,self professed,self promotion,self propelled,self publicist,self publicity
13 Letters,"4,9",self published,self reference,self reflexive,self regarding,self regulated,self rejection,self reproving,self restraint,self rewarding
13 Letters,"4,9",self righteous,self sacrifice,self satisfied,self scourging,self selecting,self slaughter,self sufficing,self surrender,self sustained
13 Letters,"4,9",sell wholesale,semi automatic,semi conscious,semi evergreen,semi finalists,semi permeable,Seth Pecksniff,sham marriages,shop assistant
13 Letters,"4,9",show restraint,side splitting,silk stockings,,,,,,
13 Letters,"4,9",skin condition,slow punctures,slow traveller,slum clearance,snap fasteners,snap judgement,snow blindness,soap dispenser,soap sculpture
13 Letters,"4,9",soft commodity,soft pedalling,soft radiation,soil amendment,soil scientist,soil structure,sole supporter,soul searching,star catalogue
13 Letters,"4,9",star performer,star saxifrage,stay overnight,stay stitching,step backwards,stop breathing,stop consonant,stop dithering,stop fidgeting
13 Letters,"4,9",stop gossiping,stop resisting,sumo wrestlers,sumo wrestling,take advantage,,,,
13 Letters,"4,9",take communion,take exception,take liberties,take objection,take ownership,take prisoners,take reprisals,take seriously,take soundings
13 Letters,"4,9",take vengeance,talk gibberish,tape recorders,tape recording,tent preaching,test cricketer,test marketing,text messaging,this afternoon
13 Letters,"4,9",Thor Heyerdahl,time consuming,time signature,time traveller,toga praetexta,Tony Blackburn,took advantage,took exception,took objection
13 Letters,"4,9",took ownership,took seriously,took soundings,torn hamstring,torn ligaments,tory candidate,tory landslide,tory spokesman,toss overboard
13 Letters,"4,9",tree bumblebee,Tree Hollyhock,tree worshiper,trod carefully,trod underfoot,true believers,tuna casserole,ugly customers,ugly situation
13 Letters,"4,9",unit furniture,,,,,,,,
13 Letters,"4,9",unit packaging,Ural Mountains,used batteries,user interface,Vera Duckworth,very appealing,very beautiful,very cluttered,very concerned
13 Letters,"4,9",very confusing,very demanding,very demeaning,very desirable,very difficult,very enjoyable,very excitable,very expensive,very important
13 Letters,"4,9",very revealing,very religious,very secretive,very talkative,very unhealthy,very unpopular,very upsetting,vice commodore,vice consulate
13 Letters,"4,9",vice president,vice principal,wage increases,wage restraint,wait patiently,wall germander,wall paintings,wall speedwell,wave mechanics
13 Letters,"4,9",weed seedlings,,,,,,,,
13 Letters,"4,9",well appointed,well concealed,well conducted,well connected,well contented,well decorated,well developed,well disguised,well exercised
13 Letters,"4,9",well explained,well expressed,well feathered,well fortified,well impressed,well insulated,well manicured,well motivated,well nourished
13 Letters,"4,9",well organised,well practised,well presented,well preserved,well protected,well qualified,well refreshed,well regulated,well rehearsed
13 Letters,"4,9",well respected,well satisfied,well separated,well supported,well travelled,well warranted,went ballistic,went overboard,West Glamorgan
13 Letters,"4,9",west northwest,west southwest,West Virginian,West Wittering,West Yorkshire,wide awakeness,wild mushrooms,wind direction,wind dispersal
13 Letters,"4,9",wind indicator,wind resistant,wine merchants,Wing Commander,wing corkscrew,wire sculpture,with apologies,with authority,with hindsight
13 Letters,"4,9",wolf whistlers,wolf whistling,wood engraving,wood germander,wood panelling,wood preserver,wool gatherers,wool gathering,word blindness
13 Letters,"4,9",word processor,work shadowing,zero emissions,zero tolerance,,,,,
13 Letters,"5,1,2,5",Cecil B De Mille,,,,,,,,
13 Letters,"5,1,3,4",catch a bad cold,heard a pin drop,hears a pin drop,knock a few back,quite a way away,reach a new high,start a new life,takes a dim view,takes a pot shot
13 Letters,"5,1,4,3",doing a good job,going a long way,lands a plum job,pulls a fast one,quite a long way,reach a dead end,turns a deaf ear,,
13 Letters,"5,1,5,2",place a value on,reach a dead end,steal a march on,stole a march on,takes a pride in,,,,
13 Letters,"5,1,7",adopt a persona,after a fashion,amass a fortune,break a promise,broke a promise,catch a glimpse,cause a scandal,Cecil B DeMille,cause a draught
13 Letters,"5,1,7",costs a fortune,David O Russell,drops a clanger,erect a barrier,fetch a circuit,fetch a compass,fills a vacancy,given a beating,given a lecture
13 Letters,"5,1,7",given a mention,given a pasting,gives a lecture,grant a request,incur a penalty,issue a command,issue a summons,issue a warning,jimmy o' goblins
13 Letters,"5,1,7",leave a message,light a bonfire,lodge a protest,lords a leaping,,,,,
13 Letters,"5,1,7",makes a century,makes a killing,needs a haircut,never a penalty,paint a picture,picks a quarrel,posed a dilemma,posed a problem,poses a problem
13 Letters,"5,1,7",quite a stretch,reach a verdict,score a century,score a hundred,sends a message,serve a purpose,solve a mystery,solve a problem,sound a fanfare
13 Letters,"5,1,7",sound a warning,spare a thought,spend a fortune,spent a fortune,start a quarrel,throw a tantrum,worth a flutter,worth a fortune,worth a million
13 Letters,"5,1,7",worth a thought,you're a godsend,,,,,,,
13 Letters,"5,2,1,5",bring to a close,brown as a berry,burnt to a crisp,calls it a night,Canon in D Major,comes at a price,Death of a Clown,draws to a close,drunk as a piper
13 Letters,"5,2,1,5",drunk as a skunk,fresh as a daisy,leaky as a sieve,lives in a dream,party up a storm,pound to a penny,quick as a flash,quiet as a mouse,Scent of a Woman
13 Letters,"5,2,1,5",serve as a model,sharp as a knife,sharp as a razor,silly as a wheel,slows to a crawl,sober as a judge,sound as a roach,stiff as a board,stiff as a poker
13 Letters,"5,2,1,5",taper to a point,Tears of a Clown,thick as a plank,Three on a Match,timid as a mouse,white as a ghost,white as a sheet,works up a sweat,
13 Letters,"5,2,2,4",bring up by hand,bring up to date,Clair de la lune,comes in to land,comes to no good,comes to no harm,cruel to be kind,didn't he do well,keeps up to date
13 Letters,"5,2,2,4",learn it by rote,leave it at that,light of my life,music to my ears,Oscar de la Hoya,right up to date,Roman de la Rose,,
13 Letters,"5,2,3,3",abide by the law,apple of the eye,basks in the sun,blind in one eye,Bruck an der Mur,catch in the act,catch on the hop,champ at the bit,climb to the top
13 Letters,"5,2,3,3",close to the end,dodge in and out,drink on the job,flash in the pan,glued to the box,glued to the set,going in and out,grate on the ear,learn on the job
13 Letters,"5,2,3,3",light in the sky,Match of the Day,offer of the day,order of the day,perks of the job,place in the sun,poked in the eye,props up the bar,queen of the may
13 Letters,"5,2,3,3",right at the end,right on the dot,right to the end,rings in the new,sleep on the job,smack in the eye,stand in the way,state of the art,stays to the end
13 Letters,"5,2,3,3",steps on the gas,stick in the mud,stuck in the mud,sways to and fro,takes to the air,teach an old dog,threw in the air,throw in the air,touch me not ish
13 Letters,"5,2,3,3",tough at the top,trick of the eye,what's on the box,where to get off,white of the eye,,,,
13 Letters,"5,2,4,2",leave it with me,think no more of,,,,,,,
13 Letters,"5,2,6",abuse of office,acted in unison,acted on advice,agree to differ,ailes de pigeon,angle of attack,angle of repose,avant la lattre,badge of honour
13 Letters,"5,2,6",badge of office,beast of burden,Beast of Bodmin,Blanc de Blancs,blown to pieces,Bourg en Bresse,Bread of Heaven,bride of Christ,brook no denial
13 Letters,"5,2,6",bunch of grapes,burnt in effigy,,,,,,,
13 Letters,"5,2,6",Carry On Abroad,Carry On Cowboy,Carry on Doctor,Carry On Jeeves,Carry on Loving,Carry on Matron,Carry on Spying,carry to excess,carte de visite
13 Letters,"5,2,6",catch at straws,cause of action,chain of events,chain of office,chief of police,child of nature,Chilo of Sparta,choir of angels,Clare of Assisi
13 Letters,"5,2,6",clash of giants,Clash of titans,close to nature,clove of garlic,comes in useful,comte de noiron,corps de ballet,could be better,could do better
13 Letters,"5,2,6",court of appeal,court of arches,court of claims,Court of Honour,court of record,court of review,cream of tartar,cream of tomato,creme de cassis
13 Letters,"5,2,6",creme de menthe,croix de guerre,Crown of Gondor,crown of thorns,danse du ventre,death by inches,Death in Venice,deoch an doruis,Dingy en Vuache
13 Letters,"5,2,6",drink to excess,,,,,,,,
13 Letters,"5,2,6",drunk in charge,Duque de Caxias,dying of thirst,eager to please,Eamon de Valera,edict of Nantes,eight of hearts,eight of spades,facon de parler
13 Letters,"5,2,6",Falls of Foyers,feast or famine,field of battle,Field of Dreams,field of honour,field of vision,fight or flight,First of August,force de frappe
13 Letters,"5,2,6",force of nature,freak of nature,games of chance,going to pieces,gorge de pigeon,grasp at straws,guard of honour,guest of honour,Guido of Arezzo
13 Letters,"5,2,6",heart of hearts,heart to hearts,herds of cattle,Hilda of Whitby,House of Fraser,House of Orange,House of Prayer,house of refuge,House of Stuart
13 Letters,"5,2,6",Isles of Greece,Isles of Scilly,jambe de mouton,Kevin De Broyne,knave of hearts,knock on effect,knows no bounds,lapse of memory,leave no escape
13 Letters,"5,2,6",leave no option,leave to appeal,leave to chance,leave to remain,lever de rideau,limit of vision,lodge an appeal,lover of beauty,lover of wisdom
13 Letters,"5,2,6",lying at anchor,lying in ambush,Lynda La Plante,maids of honour,makes an effort,makes an excuse,makes an impact,march of events,Maxim de Winter
13 Letters,"5,2,6",mayor of London,meals on wheels,medal of honour,merry go rounds,metal of Cyprus,Molon of Rhodes,money no object,mount an attack,Mount of Olives
13 Letters,"5,2,6",Mount St Helens,,,,,,,,
13 Letters,"5,2,6",Never On Sunday,never to return,Night of Ascent,nihil ex nihilo,North of Boston,Nouri Al Maliki,nurse an injury,Ocean of Storms,order of battle
13 Letters,"5,2,6",paean of praise,patra ni machhi ,panel of judges,parts of speech,pearl of wisdom,piece of advice,piece of gossip,piece of silver,Piero di Cosimo
13 Letters,"5,2,6",place of honour,point of honour,point of impact,point of origin,power of speech,prick me dainty,Queen of Hearts,Queen of Heaven,Queen of Spades
13 Letters,"5,2,6",queen of trumps,quite an eyeful,reign of terror,rhyme or reason,Right Ho Jeeves,right of action,right of appeal,right of centre,right of search
13 Letters,"5,2,6",right on target,right to lifers,,,,,,,
13 Letters,"5,2,6",Roman de Fauvel,round of drinks,ruled by diktat,rules by diktat,salts of sorrel,scrub up nicely,sense of danger,sense of honour,sense of humour
13 Letters,"5,2,6",sense of relief,sense of rhythm,sense of wonder,seven of hearts,seven of spades,Sharm el Sheikh,short of breath,short of change,Siege of Newark
13 Letters,"5,2,6",smash to pieces,Solon of Athens,songs of praise,spare no effort,speak in French,speak in German,spoke in French,spoke in German,spool of thread
13 Letters,"5,2,6",stand no chance,,,,,,,,
13 Letters,"5,2,6",stand on tiptoe,stand to reason,stand up comedy,State of Israel,steak au poivre,stick of celery,stood no chance,strip of office,suits of armour
13 Letters,"5,2,6",sword of honour,Synod of Whitby,takes no notice,Tears in Heaven,tears of sorrow,Thane of Cawdor,thing in itself,thing of beauty,those in favour
13 Letters,"5,2,6",three of hearts,three of spades,Timon of Athens,Timon of Phlius,tired of living,Tirso de Molina,token of esteem,touch of colour,touch of genius
13 Letters,"5,2,6",Tower of London,train of events,trial by combat,trial by ordeal,turns of phrase,turns up trumps,vault of heaven,Venus de Medici,Vicar of Christ
13 Letters,"5,2,6",Vicar of Dibley,video on demand,viola da spalla,vogue la galere,wager of battle,walks on tiptoe,waste of breath,waste of effort,waste of energy
13 Letters,"5,2,6",Waves of Torres,wheel of cheese,winds of change,Wings of desire,words of wisdom,,,,
13 Letters,"5,3,1,4",apply for a loan,asked for a hand,asked for a loan,asked for a rise,didn't say a word,eight and a half,gives one a buzz,going for a song,hasn't got a clue
13 Letters,"5,3,1,4",plays for a draw,reach out a hand,seven and a half,spins out a yarn,stand out a mile,stick out a mile,stood out a mile,stuck out a mile,taken for a fool
13 Letters,"5,3,1,4",taken for a ride,three and a half,,,,,,,
13 Letters,"5,3,2,3",drift out to sea,eight out of ten,falls out of use,looks fit to eat,marks out of ten,place end to end,seven out of ten,swept out to sea,three out of ten
13 Letters,"5,3,2,3",waits for no man,,,,,,,,
13 Letters,"5,3,3,2",shown the way in,under the eye of,where it's all at,,,,,,
13 Letters,"5,3,5",above sea level,aches and pains,after the event,after the flood,again and again,alpha and omega,apple pie order,apply for leave,April the Fifth
13 Letters,"5,3,5",April the First,April the Sixth,argue the point,armed and ready,avoid the issue,baron and femme,baste the joint,bears the brunt,below sea level
13 Letters,"5,3,5",below the radar,black and white,black box model,,,,,,
13 Letters,"5,3,5",blaze the trail,block the light,Bogny sur Meuse,Brave New World,bread and water,break for lunch,break out space,break the balls,break the mould
13 Letters,"5,3,5",break the rules,break the spell,bride and groom,broke the rules,burnt out shell,burnt out wreck,Carol Ann Duffy,catch off guard,catch the drift
13 Letters,"5,3,5",catch the train,catch you later,cause for alarm,Cecil Day Lewis,cheap and nasty,claim the prize,clear the decks,climb the walls,close run thing
13 Letters,"5,3,5",cloud the issue,costa del crime,coute que coute,cover all bases,cream and sugar,crook the elbow,cross the floor,cross the river,curse and swear
13 Letters,"5,3,5",Cyrus the Great,dairy ice cream,death and glory,death and taxes,dived for cover,dives for cover,dodge the issue,doing the trick,Dolly the Sheep
13 Letters,"5,3,5",drain the dregs,drain the swamp,dribs and drabs,,,,,,
13 Letters,"5,3,5",drink and drive,drops the baton,ducks and dives,ducks the issue,Ebony and Ivory,Eddie the Eagle,Eddie van Halen,eight bar blues,eight day clock
13 Letters,"5,3,5",enjoy the views,enter the arena,enter the lists,Epsom and Ewell,evade the issue,Evans the Death,every few hours,every few weeks,every few years
13 Letters,"5,3,5",Faber and Faber,faced the music,faces the music,feels the pinch,fetch and carry,fifty two cards,fifty two weeks,first day cover,flesh and blood
13 Letters,"5,3,5",flint axe heads,flora and fauna,flout the rules,fluff the lines,force the issue,Franz von Suppe,fresh air fiend,front row seats,fruit and cream
13 Letters,"5,3,5",fudge the issue,,,,,,,,
13 Letters,"5,3,5",funny old world,Georg von Trapp,gesta non verba,given the elbow,given the works,going for broke,Goody two shoes,great and small,grunt and groan
13 Letters,"5,3,5",heart and lungs,Henry the Fifth,Henry the First,Henry the Sixth,Henry the Third,Herod the Great,hopes and fears,horse and buggy,horse and groom
13 Letters,"5,3,5",horse and rider,hours and hours,infra red light,James Lee Burke,James the First,Jerry Lee Lewis,Jones the Steam,jumps the queue,keeps the peace
13 Letters,"5,3,5",kicks the habit,,,,,,,,
13 Letters,"5,3,5",knock for knock,knock off early,knurr and spell,Krusty the Clown,large and small,latch key child,learn the ropes,learn the truth,leave the stage
13 Letters,"5,3,5",level the score,Life's too short,light and shade,liver and bacon,looks too small,looks too young,Louis the Great,magna cum laude,major and minor
13 Letters,"5,3,5",makes one laugh,makes one smile,makes the grade,Maria von Trapp,Mary's Boy Child,miles and miles,misty and murky,,
13 Letters,"5,3,5",Molly Mae Hague,Moses and Aaron,muddy the water,Mussy sur Seine,names and faces,never say never,never the twain,Nigel Reo Coker,North and South
13 Letters,"5,3,5",obeys the rules,older and wiser,olive bee eater,oohed and aahed,orbit the earth,orbit the world,Osama Bin Laden,other way round,peace and quiet
13 Letters,"5,3,5",Pepin the Short,Peter the Cruel,Peter the Great,Picts and Scots,Pinky and Perky,plead for mercy,plead the fifth,Pliny the Elder,point and click
13 Letters,"5,3,5",point and shoot,,,,,,,,
13 Letters,"5,3,5",point for point,press the flesh,press the point,prove the point,punch the clock,queer the pitch,quick and dirty,quite all right,quite the thing
13 Letters,"5,3,5",raise the alarm,raise the devil,raise the funds,raise the money,raise the price,raise the tempo,reach the limit,reads the bible,reads the paper
13 Letters,"5,3,5",Ready aye Ready,relax the rules,right and wrong,Ripon and Leeds,rough and ready,round and round,round the block,round the clock,Round The Horne
13 Letters,"5,3,5",round the twist,round the world,Royal Air Force,ruled the roost,ruled the waves,rules the roost,rules the waves,scale and platt,screw the pooch
